dataset_row,file_name,transcription,speaker_name,duration_seconds,sample_rate,channels,peak,rms,hard_clip_samples,silence_ratio,usable,rejection_reason,error
225,clip_000225.wav,لِنَلْعَبْ لُعْبَةَ التَّطَابُقِ! مَنْ هِيَ زَوْجَةُ فِرْعَوْنَ الَّتِي آمَنَتْ بِاللَّهِ وَبَنَى لَهَا بَيْتًا فِي الْجَنَّةِ؟ إِنَّهَا آسِيَةُ بِنْتُ مُزَاحِمٍ.,arabic_professional_male,11.52,24000,1,0.946441650390625,0.2888164520263672,0,0.24976851851851853,Yes,,
226,clip_000226.wav,يَا صَدِيقِي، هَلْ تَعْلَمُ أَنَّ النَّمْلَةَ كَائِنٌ ذَكِيٌّ جِدًّا؟ لَقَدْ ذَكَرَهَا الْقُرْآنُ فِي سُورَةٍ كَامِلَةٍ سُمِّيَتْ بِاسْمِهَا.,arabic_professional_male,10.0,24000,1,0.90771484375,0.2691628038883209,0,0.2575208333333333,Yes,,
227,clip_000227.wav,الطَّائِرُ الَّذِي كَانَ يَنْقُلُ رَسَائِلَ نَبِيِّ اللَّهِ سُلَيْمَانَ إِلَى مَلِكَةِ سَبَأٍ هُوَ الْهُدْهُدُ، وَهُوَ طَائِرٌ جَمِيلٌ جِدًّا.,arabic_professional_male,9.36,24000,1,0.950408935546875,0.27941301465034485,0,0.18361823361823362,Yes,,
228,clip_000228.wav,سَأَحْكِي لَكَ قِصَّةَ النَّاقَةِ الَّتِي خَرَجَتْ مِنَ الصَّخْرَةِ لِتَكُونَ مُعْجِزَةً لِنَبِيِّ اللَّهِ صَالِحٍ عَلَيْهِ السَّلَامُ.,arabic_professional_male,8.0,24000,1,0.899688720703125,0.2831604778766632,0,0.17420833333333333,Yes,,
229,clip_000229.wav,لَا تَحْزَنْ إِذَا فَقَدْتَ لُعْبَتَكَ يَا صَغِيرِي، فَاللَّهُ سَيُعَوِّضُكَ بِشَيْءٍ أَجْمَلَ لِأَنَّكَ طِفْلٌ مُؤْمِنٌ وَصَبُورٌ.,arabic_professional_male,10.4,24000,1,0.90771484375,0.25412365794181824,0,0.20755608974358974,Yes,,
230,clip_000230.wav,حَانَ وَقْتُ تَنَاوُلِ طَعَامِ السَّحُورِ. تَسَحَّرُوا فَإِنَّ فِي السَّحُورِ بَرَكَةً، كَمَا قَالَ نَبِيُّنَا الْكَرِيمُ.,arabic_professional_male,8.4,24000,1,0.87603759765625,0.2436835616827011,0,0.26495039682539684,Yes,,
231,clip_000231.wav,سَأَقُومُ بِتَسْجِيلِ عَدَدِ رَكَعَاتِ التَّرَاوِيحِ الَّتِي صَلَّيْتَهَا اللَّيْلَةَ. لَقَدْ صَلَّيْتَ ثَمَانِيَ رَكَعَاتٍ، بِالْإِضَافَةِ إِلَى رَكْعَتَيِ الشَّفْعِ وَرَكْعَةِ الْوَتْرِ.,arabic_professional_male,11.44,24000,1,0.90570068359375,0.2658001780509949,0,0.23369026806526808,Yes,,
232,clip_000232.wav,أَنْتَ الْآنَ فِي الشَّوْطِ الرَّابِعِ مِنَ الطَّوَافِ حَوْلَ الْكَعْبَةِ الْمُشَرَّفَةِ. رَبَّنَا آتِنَا فِي الدُّنْيَا حَسَنَةً وَفِي الْآخِرَةِ حَسَنَةً.,arabic_professional_male,10.32,24000,1,0.94696044921875,0.27160191535949707,0,0.22201227390180878,Yes,,
233,clip_000233.wav,هَذَا تَنْبِيهٌ بَدَأَ السَّعْيُ بَيْنَ الصَّفَا وَالْمَرْوَةِ. إِنَّ الصَّفَا وَالْمَرْوَةَ مِنْ شَعَائِرِ اللَّهِ.,arabic_professional_male,7.84,24000,1,0.911712646484375,0.25699350237846375,0,0.31702274659863944,No,silence ratio too high,
234,clip_000234.wav,مِنْ مَحْظُورَاتِ الْإِحْرَامِ لِلرَّجُلِ لُبْسُ الْمَخِيطِ، وَتَغْطِيَةُ الرَّأْسِ بِمُلَاصِقٍ، وَتَقْلِيمُ الْأَظَافِرِ، وَالتَّطَيُّبُ.,arabic_professional_male,8.16,24000,1,0.906585693359375,0.2778263986110687,0,0.2509293300653595,Yes,,
235,clip_000235.wav,رَمْيُ الْجَمَرَاتِ فِي أَيَّامِ التَّشْرِيقِ يَبْدَأُ بَعْدَ الزَّوَالِ، وَيُكَبِّرُ الْحَاجُّ مَعَ كُلِّ حَصَاةٍ يَرْمِيهَا.,arabic_professional_male,8.64,24000,1,0.922515869140625,0.28797447681427,0,0.1880497685185185,Yes,,
236,clip_000236.wav,اسْتَيْقِظْ يَا صَاحِبِي! النَّجَاحُ يَنْتَظِرُكَ. ابْدَأْ يَوْمَكَ بِالْوُضُوءِ لِتَطْرُدَ كَسَلَ الشَّيْطَانِ عَنْكَ.,arabic_professional_male,9.12,24000,1,0.87200927734375,0.24680909514427185,0,0.2878289473684211,Yes,,
237,clip_000237.wav,أَشْعُرُ بِأَنَّكَ مُجْهَدٌ مِنَ الدِّرَاسَةِ. خُذْ اسْتِرَاحَةً لِمُدَّةِ عَشْرِ دَقَائِقَ، ثُمَّ قُلْ: اللَّهُمَّ لَا سَهْلَ إِلَّا مَا جَعَلْتَهُ سَهْلًا.,arabic_professional_male,10.72,24000,1,0.943572998046875,0.26888546347618103,0,0.19561955845771145,Yes,,
238,clip_000238.wav,الشُّعُورُ بِالْفُتُورِ بَعْدَ الطَّاعَةِ أَمْرٌ طَبِيعِيٌّ يَمُرُّ بِهِ كُلُّ مُؤْمِنٍ، الْمُهِمُّ أَلَّا تَتْرُكَ الْفَرَائِضَ الْأَسَاسِيَّةَ مُطْلَقًا.,arabic_professional_male,9.2,24000,1,0.917083740234375,0.2851192355155945,0,0.19039855072463768,Yes,,
239,clip_000239.wav,الزَّوَاجُ فِي الْإِسْلَامِ مِيثَاقٌ غَلِيظٌ يَقُومُ عَلَى الْمَوَدَّةِ وَالرَّحْمَةِ. نَسْأَلُ اللَّهَ أَنْ يَرْزُقَكَ الزَّوْجَةَ الصَّالِحَةَ الَّتِي تُقِرُّ بِهَا عَيْنُكَ.,arabic_professional_male,10.88,24000,1,0.923431396484375,0.2726595997810364,0,0.20181908700980392,Yes,,
240,clip_000240.wav,التَّفَاهُمُ هُوَ مِفْتَاحُ حَلِّ الْخِلَافَاتِ الزَّوْجِيَّةِ. أَنْصَحُكَ بِالْحِوَارِ الْهَادِئِ، وَتَذَكَّرْ قَوْلَهُ تَعَالَى: وَعَاشِرُوهُنَّ بِالْمَعْرُوفِ.,arabic_professional_male,12.0,24000,1,0.897125244140625,0.2696683704853058,0,0.2548784722222222,Yes,,
241,clip_000241.wav,الْكَذِبُ لِلْإِصْلَاحِ بَيْنَ الْمُتَخَاصِمَيْنِ أَو بَيْنَ الزَّوْجَيْنِ جَائِزٌ فِي الْإِسْلَامِ ضِمْنَ شُرُوطٍ ضَيِّقَةٍ لِحِفْظِ الْوُدِّ.,arabic_professional_male,9.92,24000,1,0.906585693359375,0.2897833287715912,0,0.17873403897849463,Yes,,
242,clip_000242.wav,تَرْبِيَةُ الْأَبْنَاءِ عَلَى حُبِّ اللَّهِ وَرَسُولِهِ أَفْضَلُ اسْتِثْمَارٍ لِلْآبَاءِ فِي الدُّنْيَا، لِأَنَّ الْوَلَدَ الصَّالِحَ يَدْعُو لَهُمْ بَعْدَ مَمَاتِهِمْ.,arabic_professional_male,10.48,24000,1,0.91790771484375,0.2774030864238739,0,0.19629452926208651,Yes,,
243,clip_000243.wav,إِذَا كُنْتَ تُوَاجِهُ ضَائِقَةً مَالِيَّةً، فَأَكْثِرْ مِنْ قَوْلِ: يَا حَيُّ يَا قَيُّومُ، وَالْتَزِمْ بِالِاسْتِغْفَارِ، فَإِنَّهُ يَجْلِبُ الرِّزْقَ بِمَشِيئَةِ اللَّهِ.,arabic_professional_male,12.32,24000,1,0.947540283203125,0.2529746890068054,0,0.24011431277056278,Yes,,
244,clip_000244.wav,لَا تُقَارِنْ حَيَاتَكَ بِحَيَاةِ الْآخَرِينَ عَلَى مَوَاقِعِ التَّوَاصُلِ الِاجْتِمَاعِيِّ، فَالرِّضَا بِمَا قَسَمَهُ اللَّهُ لَكَ هُوَ أَكْبَرُ غِنًى.,arabic_professional_male,9.76,24000,1,0.907196044921875,0.26412907242774963,0,0.1966700819672131,Yes,,
245,clip_000245.wav,يَا إِلَهِي، مُسْتَوَى الْبَطَّارِيَّةِ مُنْخَفِضٌ جِدًّا، يَبْلُغُ خَمْسَةً بِالْمِائَةِ فَقَطْ. يَرْجَى تَوْصِيلُ الْهَاتِفِ بِالشَّاحِنِ لِكَيْ لَا نَفْقِدَ الِاتِّصَالَ.,arabic_professional_male,11.36,24000,1,0.8951416015625,0.26572415232658386,0,0.205912558685446,Yes,,
246,clip_000246.wav,الْمِيكْرُوفُونُ قَيْدُ الْكَتْمِ حَالِيًّا، لِذَا لَا يُمْكِنُنِي سَمَاعُكَ. قُمْ بِإِلْغَاءِ الْكَتْمِ إِذَا كُنْتَ تَرْغَبُ فِي طَلَبِ شَيْءٍ مِنِّي.,arabic_professional_male,10.08,24000,1,0.896392822265625,0.27823373675346375,0,0.27274718915343915,Yes,,
247,clip_000247.wav,تَمَّ تَنْزِيلُ حُزْمَةِ اللُّغَةِ الْعَرَبِيَّةِ عَالِيَةِ الْجَوْدَةِ بِنَجَاحٍ. صَوْتِي الْآنَ أَصْبَحَ أَكْثَرَ وُضُوحًا وَنَقَاءً مِنْ قَبْلُ.,arabic_professional_male,9.6,24000,1,0.952362060546875,0.2582494020462036,0,0.19649739583333334,Yes,,
248,clip_000248.wav,هَلْ تَرْغَبُ فِي مُشَارَكَةِ هَذِهِ الْفَتْوَى مَعَ أَصْدِقَائِكَ عَبْرَ تَطْبِيقِ الوَاتْسَابِ أَوْ تِلِيغْرَام؟,arabic_professional_male,7.28,24000,1,0.922821044921875,0.28602033853530884,0,0.21146405677655677,Yes,,
249,clip_000249.wav,شُكْرًا لَكَ عَلَى مَنْحِي تَقْيِيمَ خَمْسِ نُجُومٍ فِي الْمَتْجَرِ! هَذَا يَدْعَمُنَا كَثِيرًا لِنَشْرِ الْخَيْرِ وَالْمَعْرِفَةِ.,arabic_professional_male,7.68,24000,1,0.920928955078125,0.3040831387042999,0,0.15907118055555555,Yes,,
250,clip_000250.wav,يَا صَاحِبِي، تَشْكِيلُ هَذِهِ الْكَلِمَةِ بِالضَّمِّ يُغَيِّرُ مَعْنَاهَا تَمَامًا لِتُصْبِحَ فَاعِلًا بَدَلًا مِنْ مَفْعُولٍ بِهِ، انْتَبِهْ لِلْقَوَاعِدِ النَّحْوِيَّةِ.,arabic_professional_male,11.68,24000,1,0.91729736328125,0.2880397140979767,0,0.20332477168949772,Yes,,
251,clip_000251.wav,كَلِمَةُ «مُسْتَشْفَى» تُكْتَبُ بِأَلِفٍ مَقْصُورَةٍ فِي النِّهَايَةِ، وَلَيْسَ بِيَاءٍ، لِأَنَّهَا اسْمٌ مَقْصُورٌ زَادَتْ حُرُوفُهُ عَلَى ثَلَاثَةٍ.,arabic_professional_male,10.72,24000,1,0.93182373046875,0.2692440450191498,0,0.2673624067164179,Yes,,
252,clip_000252.wav,الْقِرَاءَاتُ الْقُرْآنِيَّةُ الْمُتَوَاتِرَةُ هِيَ عَشْرُ قِرَاءَاتٍ، أَشْهَرُهَا فِي الْعَالَمِ الْإِسْلَامِيِّ الْيَوْمَ هِيَ قِرَاءَةُ حَفْصٍ عَنْ عَاصِمٍ.,arabic_professional_male,9.12,24000,1,0.8988037109375,0.26824480295181274,0,0.19283625730994153,Yes,,
253,clip_000253.wav,أَهْلُ الْمَغْرِبِ الْعَرَبِيِّ يَشْتَهِرُونَ بِقِرَاءَةِ الْقُرْآنِ بِرِوَايَةِ وَرْشٍ عَنْ نَافِعٍ، وَهِيَ رِوَايَةٌ لَهَا أَحْكَامٌ صَوْتِيَّةٌ خَاصَّةٌ وَجَمِيلَةٌ.,arabic_professional_male,11.36,24000,1,0.92132568359375,0.3003932535648346,0,0.16354166666666667,Yes,,
254,clip_000254.wav,الِاخْتِلَافُ فِي الْقِرَاءَاتِ الْقُرْآنِيَّةِ لَيْسَ تَنَاقُضًا، بَلْ هُوَ تَنَوُّعٌ إِعْجَازِيٌّ يُوسِّعُ دَلَالَاتِ الْمَعَانِي بِلُغَةِ الْعَرَبِ.,arabic_professional_male,9.76,24000,1,0.898590087890625,0.26796209812164307,0,0.21807974726775955,Yes,,
255,clip_000255.wav,فِي عِلْمِ الْفَرَائِضِ، لِلْبِنْتِ الْوَاحِدَةِ نِصْفُ التَّرِكَةِ إِذَا لَمْ يَكُنْ مَعَهَا أَخٌ يُعَصِّبُهَا، كَمَا نَصَّتْ آيَاتُ الْمَوَارِيثِ فِي سُورَةِ النِّسَاءِ.,arabic_professional_male,10.48,24000,1,0.9132080078125,0.2667178213596344,0,0.21948950381679388,Yes,,
256,clip_000256.wav,الْعَقِيقَةُ هِيَ ذَبِيحَةٌ تُذْبَحُ عَنِ الْمَوْلُودِ فِي الْيَوْمِ السَّابِعِ لِوِلَادَتِهِ، شُكْرًا لِلَّهِ عَلَى نِعْمَةِ الْوَلَدِ.,arabic_professional_male,9.04,24000,1,0.91070556640625,0.27727654576301575,0,0.20009679203539824,Yes,,
257,clip_000257.wav,حُكْمُ صَيْدِ الْبَرِّ لِلْمُحْرِمِ بِالْحَجِّ أَوْ الْعُمْرَةِ أَنَّهُ مُحَرَّمٌ مُطْلَقًا، بَيْنَمَا أَبَاحَ لَهُ الشَّرْعُ صَيْدَ الْبَحْرِ وَطَعَامَهُ.,arabic_professional_male,9.52,24000,1,0.911865234375,0.27585703134536743,0,0.13469450280112044,Yes,,
258,clip_000258.wav,الْمُعَامَلَاتُ الْمَالِيَّةُ الرَّقْمِيَّةُ الْحَدِيثَةُ مِثْلَ الْعُمْلَاتِ الْمُشَفَّرَةِ تَحْتَاجُ إِلَى دِرَاسَةٍ فِقْهِيَّةٍ عَمِيقَةٍ، وَالْمَجَامِعُ الْفِقْهِيَّةُ لَهَا فَتَاوَى مُفَصَّلَةٌ فِيهَا.,arabic_professional_male,12.48,24000,1,0.87017822265625,0.2639766037464142,0,0.1694110576923077,Yes,,
259,clip_000259.wav,الِاحْتِكَارُ فِي التِّجَارَةِ بِمَنْعِ السِّلَعِ الْأَسَاسِيَّةِ عَنِ النَّاسِ لِرَفْعِ سِعْرِهَا هُوَ فِعْلٌ مُحَرَّمٌ وَفِيهِ وَعِيدٌ شَدِيدٌ.,arabic_professional_male,9.84,24000,1,0.910888671875,0.2763243615627289,0,0.15941310975609757,Yes,,
260,clip_000260.wav,مِنْ أَقْوَالِ الْإِمَامِ عَلِيِّ بْنِ أَبِي طَالِبٍ كَرَّمَ اللَّهُ وَجْهَهُ: أَعْجَزُ النَّاسِ مَنْ عَجَزَ عَنِ اكْتِسَابِ الْإِخْوَانِ، وَأَعْجَزُ مِنْهُ مَنْ ضَيَّعَ مَنْ ظَفِرَ بِهِ مِنْهُمْ.,arabic_professional_male,13.2,24000,1,0.95294189453125,0.2756885886192322,0,0.25085227272727273,Yes,,
261,clip_000261.wav,قَالَ الْحَسَنُ الْبَصْرِيُّ رَحِمَهُ اللَّهُ: يَا ابْنَ آدَمَ، إِنَّمَا أَنْتَ أَيَّامٌ، فَإِذَا ذَهَبَ يَوْمٌ ذَهَبَ بَعْضُكَ.,arabic_professional_male,9.12,24000,1,0.9464111328125,0.26065897941589355,0,0.27140899122807016,Yes,,
262,clip_000262.wav,يُحْكَى فِي التَّارِيخِ أَنَّ الْخَلِيفَةَ عُمَرَ بْنَ عَبْدِ الْعَزِيزِ أَطْفَأَ شَمْعَةَ بَيْتِ الْمَالِ حِينَ بَدَأَ يَتَحَدَّثُ فِي أُمُورِهِ الشَّخْصِيَّةِ، وَرَعًا وَأَمَانَةً.,arabic_professional_male,12.72,24000,1,0.904022216796875,0.25307193398475647,0,0.22897012578616352,Yes,,
263,clip_000263.wav,مِنْ شُعَرَاءِ عَصْرِ صَدْرِ الْإِسْلَامِ الَّذِينَ دَافَعُوا عَنِ النَّبِيِّ بِقَصَائِدِهِمْ هُوَ حَسَّانُ بْنُ ثَابِتٍ، شَاعِرُ الرَّسُولِ.,arabic_professional_male,9.76,24000,1,0.915496826171875,0.2662065029144287,0,0.2276127049180328,Yes,,
264,clip_000264.wav,مَعْرَكَةُ عَيْنِ جَالُوتَ هِيَ مَعْرَكَةٌ حَاسِمَةٌ أَوْقَفَتْ زَحْفَ الْمَغُولِ الْمُدَمِّرِ نَحْوَ مِصْرَ وَبَاقِي الْعَالَمِ الْإِسْلَامِيِّ.,arabic_professional_male,9.6,24000,1,0.907440185546875,0.28358134627342224,0,0.20845920138888888,Yes,,
265,clip_000265.wav,الْأَنْدَلُسُ شَهِدَتْ نَهْضَةً عِلْمِيَّةً هَائِلَةً فِي الطِّبِّ وَالْفَلَكِ وَالْهَنْدَسَةِ إِبَّانَ الْحُكْمِ الْإِسْلَامِيِّ لَهَا.,arabic_professional_male,8.4,24000,1,0.8975830078125,0.28555363416671753,0,0.15651785714285715,Yes,,
266,clip_000266.wav,قَلْعَةُ الْقُطْنِ أَحَدُ الْمَعَالِمِ الرَّائِعَةِ، لَكِنْ لَا يُوجَدُ شَيْءٌ يُضَاهِي رَوْعَةَ الْكَعْبَةِ الْمُشَرَّفَةِ حِينَ تَقَعُ عَيْنُكَ عَلَيْهَا لِأَوَّلِ مَرَّةٍ.,arabic_professional_male,10.48,24000,1,0.940765380859375,0.268995463848114,0,0.19439010814249363,Yes,,
267,clip_000267.wav,إِذَا كُنْتَ تَعْمَلُ عَلَى الْحَاسُوبِ لِفَتْرَاتٍ طَوِيلَةٍ، ضَعْ مِقْيَاسًا صَوْتِيًّا يُذَكِّرُكَ بِالصَّلَاةِ عَلَى النَّبِيِّ كُلَّ نِصْفِ سَاعَةٍ.,arabic_professional_male,8.48,24000,1,0.866119384765625,0.29372864961624146,0,0.1366008254716981,Yes,,
268,clip_000268.wav,لَقَدْ قُمْتُ بِتَنْقِيَةِ الصَّوْتِ الْخَلْفِيِّ لِهَذَا الْمَقْطَعِ، يُمْكِنُكَ الْآنَ الِاسْتِمَاعُ لِلْمُحَاضَرَةِ الدِّينِيَّةِ بِدُونِ أَيِّ تَشْوِيشٍ.,arabic_professional_male,8.64,24000,1,0.87579345703125,0.28203022480010986,0,0.18312596450617283,Yes,,
269,clip_000269.wav,لِطِبَاعَةِ هَذَا الْوِرْدِ الْيَوْمِيِّ عَلَى الطَّابِعَةِ الْمُتَّصِلَةِ بِالشَّبَكَةِ، قُلْ فَقَطْ: اِطْبَعِ الْوِرْدَ.,arabic_professional_male,7.36,24000,1,0.9010009765625,0.24947379529476166,0,0.2717504528985507,Yes,,
270,clip_000270.wav,تَمَّ حِفْظُ نُسْخَةٍ احْتِيَاطِيَّةٍ لِكُلِّ مُلَاحَظَاتِكَ الدِّينِيَّةِ وَأَسْئِلَتِكَ فِي التَّخْزِينِ السَّحَابِيِّ بِنَجَاحٍ آَمِنٍ.,arabic_professional_male,9.28,24000,1,0.91656494140625,0.26301878690719604,0,0.16075790229885056,Yes,,
271,clip_000271.wav,أَعْتَذِرُ، لَا يُمْكِنُنِي تَغْيِيرُ نَبْرَةِ صَوْتِي إِلَى صَوْتٍ نِسَائِيٍّ، هَذِهِ النُّسْخَةُ مِنَ الْوَكِيلِ مُخَصَّصَةٌ بِصَوْتٍ رِجَالِيٍّ رَخِيمٍ.,arabic_professional_male,11.68,24000,1,0.902587890625,0.2662140727043152,0,0.20923230593607306,Yes,,
272,clip_000272.wav,الْوَضْعُ اللَّيْلِيُّ مُفَعَّلٌ الْآنَ، تَمَّ تَقْلِيلُ إِضَاءَةِ الشَّاشَةِ وَتَحْوِيلُ النُّصُوصِ إِلَى اللَّوْنِ الدَّاكِنِ لِتُرِيحَ عَيْنَيْكَ أَثْنَاءَ الْقِرَاءَةِ.,arabic_professional_male,9.84,24000,1,0.917755126953125,0.299554705619812,0,0.17195968834688347,Yes,,
273,clip_000273.wav,هَذَا الْخَطَأُ الشَّائِعُ يَقَعُ فِيهِ الْكَثِيرُونَ؛ الصَّوَابُ هُوَ قَوْلُ «إِنْ شَاءَ اللَّهُ» مُنْفَصِلَةً، وَلَيْسَ «إِنْشَاءَ اللَّهُ» الْمُتَّصِلَةَ لِاخْتِلَافِ الْمَعْنَى تَمَامًا.,arabic_professional_male,11.84,24000,1,0.918548583984375,0.27660003304481506,0,0.20968468468468468,Yes,,
274,clip_000274.wav,حَرْفُ الْغَيْنِ يُنْطَقُ مِنْ أَدْنَى الْحَلْقِ، حَاوِلْ مَعِي أَنْ تُخْرِجَهُ بِصُوتٍ صَافٍ دُونَ أَنْ تَشُوبَهُ خَرْخَشَةٌ زَائِدَةٌ.,arabic_professional_male,8.24,24000,1,0.922637939453125,0.2841036319732666,0,0.1553903721682848,Yes,,
275,clip_000275.wav,فِي رِوَايَةِ حَفْصٍ عَنْ عَاصِمٍ، هُنَاكَ كَلِمَةٌ وَاحِدَةٌ فَقَطْ فِيهَا حُكْمُ الْإِمَالَةِ وَهِيَ كَلِمَةُ «مَجْرَاهَا» فِي سُورَةِ هُودٍ.,arabic_professional_male,11.04,24000,1,0.9388427734375,0.2669089734554291,0,0.28431083937198065,Yes,,
276,clip_000276.wav,سَكْتَةٌ لَطِيفَةٌ بِمِقْدَارِ حَرَكَتَيْنِ دُونَ أَخْذِ نَفَسٍ جَدِيدٍ؛ هَذَا هُوَ التَّطْبِيقُ الصَّحِيحُ لِلسَّكْتِ عِنْدَ قَوْلِهِ تَعَالَى «كَلَّا بَلْ رَانَ».,arabic_professional_male,12.0,24000,1,0.91387939453125,0.24123847484588623,0,0.248625,Yes,,
277,clip_000277.wav,إِذَا أَرَدْتَ إِيقَافَ كُلِّ التَّنْبِيهَاتِ خِلَالَ وَقْتِ اجْتِمَاعِكَ، فَعِّلْ خَاصِّيَّةَ «الِانْشِغَالِ» وَسَأُؤَجِّلُ إِشْعَارَاتِ الْأَذَانِ الشَّاشِيَّةَ.,arabic_professional_male,9.76,24000,1,0.91131591796875,0.268753319978714,0,0.18513917349726777,Yes,,
278,clip_000278.wav,هَلْ تَرَى الْعَلَامَةَ الصَّغِيرَةَ فَوْقَ الْكَلِمَةِ الْمُصْحَفِيَّةِ؟ هَذِهِ تَعْنِي وُجُوبَ سُجُودِ التِّلَاوَةِ عِنْدَ الْمُرُورِ بِهَا.,arabic_professional_male,8.96,24000,1,0.898162841796875,0.2891424000263214,0,0.19457310267857142,Yes,,
279,clip_000279.wav,النَّظَافَةُ الرَّقْمِيَّةُ مُهِمَّةٌ كَالنَّظَافَةِ الشَّخْصِيَّةِ، قُمْ بِمَسْحِ التَّطْبِيقَاتِ الَّتِي لَا تَسْتَخْدِمُهَا وَتُشْغِلُكَ عَنْ ذِكْرِ اللَّهِ.,arabic_professional_male,9.68,24000,1,0.91754150390625,0.2724388539791107,0,0.20047348484848485,Yes,,
280,clip_000280.wav,يَا صَدِيقِي، أَنْتَ تَسْأَلُنِي هَلْ لَدَيَّ مَشَاعِرُ؟ أَنَا بَرْنَامَجٌ ذَكِيٌّ، لَا أَشْعُرُ بِالْأَلَمِ أَوِ الْفَرَحِ، لَكِنِّي مَصْنُوعٌ بِحُبٍّ لِأَخْدِمَكَ.,arabic_professional_male,13.04,24000,1,0.913360595703125,0.25790324807167053,0,0.31142957566462165,No,silence ratio too high,
281,clip_000281.wav,تَمَّ ضَبْطُ عَدَّادِ التَّسْبِيحِ عَلَى مِائَةِ مَرَّةٍ، سَيَهْتَزُّ الْهَاتِفُ بِخِفَّةٍ عِنْدَ بُلُوغِكَ الرَّقْمَ الْمَطْلُوبَ لِتَعْلَمَ أَنَّكَ انْتَهَيْتَ.,arabic_professional_male,10.56,24000,1,0.916656494140625,0.25130271911621094,0,0.23144728535353534,Yes,,
282,clip_000282.wav,لَقَدْ قُمْتُ بِنَسْخِ هَذَا الْحَدِيثِ إِلَى الْحَافِظَةِ، يُمْكِنُكَ لَصْقُهُ الْآنَ فِي أَيِّ مَكَانٍ تُرِيدُ.,arabic_professional_male,7.36,24000,1,0.89111328125,0.2827686071395874,0,0.213671875,Yes,,
283,clip_000283.wav,مُمَارَسَةُ الرِّيَاضَةِ بِالضَّوَابِطِ الشَّرْعِيَّةِ أَمْرٌ مَحْمُودٌ، فَالْمُؤْمِنُ الْقَوِيُّ خَيْرٌ وَأَحَبُّ إِلَى اللَّهِ مِنَ الْمُؤْمِنِ الضَّعِيفِ.,arabic_professional_male,10.16,24000,1,0.926422119140625,0.28237614035606384,0,0.21462024278215222,Yes,,
284,clip_000284.wav,اِحْرِصْ عَلَى تَنَاوُلِ سَبْعِ تَمَرَاتٍ مِنْ تَمْرِ الْعَجْوَةِ صَبَاحًا إِذَا اسْتَطَعْتَ، فَفِيهَا وِقَايَةٌ بِنَصِّ الْحَدِيثِ الشَّرِيفِ.,arabic_professional_male,8.88,24000,1,0.91961669921875,0.26606833934783936,0,0.19003847597597598,Yes,,
285,clip_000285.wav,أَنْصَحُكَ بِقِرَاءَةِ كِتَابِ «الرَّحِيقِ الْمَخْتُومِ»، إِنَّهُ مِنْ أَرْوَعِ الْكُتُبِ الْمُعَاصِرَةِ الَّتِي سَرَدَتْ سِيرَةَ النَّبِيِّ الْمُصْطَفَى.,arabic_professional_male,8.72,24000,1,0.916534423828125,0.24658876657485962,0,0.21659977064220184,Yes,,
286,clip_000286.wav,تَمَّ تَفْعِيلُ الْمُرْشِدِ الصَّوْتِيِّ لِلْمَكْفُوفِينَ، سَأَقْرَأُ كُلَّ خُطْوَةٍ تَقُومُ بِهَا عَلَى الشَّاشَةِ لِأُسَاعِدَكَ عَلَى التَّنَقُّلِ بِحُرِّيَّةٍ تَّامَّةٍ.,arabic_professional_male,11.12,24000,1,0.89483642578125,0.2556510269641876,0,0.19908947841726618,Yes,,
287,clip_000287.wav,هَذِهِ الرَّسَالَةُ الصَّوْتِيَّةُ تَأْتِيكَ مِنْ مُسَاعِدِكَ «مُسْلِمٍ»، يُذَكِّرُكَ بِأَنَّهُ حَانَ وَقْتُ التَّوَاصُلِ مَعَ أَقَارِبِكَ لِصِلَةِ الرَّحِمِ.,arabic_professional_male,11.12,24000,1,0.93878173828125,0.2440817505121231,0,0.2785221822541966,Yes,,
288,clip_000288.wav,فِي مِثْلِ هَذَا الْيَوْمِ مِنَ التَّارِيخِ الْهِجْرِيِّ، حَدَثَتْ غَزْوَةُ تَبُوكَ الَّتِي عُرِفَتْ بِغَزْوَةِ الْعُسْرَةِ لِشِدَّةِ الْحَرِّ وَضِيقِ الْحَالِ.,arabic_professional_male,10.08,24000,1,0.912506103515625,0.2811822295188904,0,0.23304811507936507,Yes,,
289,clip_000289.wav,إِذَا أَرَدْتَ الِانْضِمَامَ إِلَى غُرْفَةِ الْمُحَادَثَةِ الصَّوْتِيَّةِ لِمُدَارَسَةِ الْفِقْهِ، قُلْ: أَدْخِلْنِي إِلَى الْغُرْفَةِ الْمَفْتُوحَةِ.,arabic_professional_male,8.8,24000,1,0.90283203125,0.2585983872413635,0,0.21947916666666667,Yes,,
290,clip_000290.wav,عِنْدَمَا تَخْتِمُ الْقُرْآنَ الْكَرِيمَ، يُسْتَحَبُّ لَكَ أَنْ تَدْعُوَ لِأَنَّ لَكَ دَعْوَةً مُسْتَجَابَةً عِنْدَ كُلِّ خَتْمَةٍ، كَمَا رُوِيَ عَنِ السَّلَفِ.,arabic_professional_male,10.8,24000,1,0.90228271484375,0.2798757255077362,0,0.250733024691358,Yes,,
